file_name	molecule_type	pf_label	exponent	coeff	avg_coeff	r2	num_time_points	total_runtime_s	mean_cpu_preprocess_s	mean_gpu_backend_s	ground_state_loaded_from_artifact	rank	rank_fraction
H3_sto_3g_d100_2nd_df_gpu_ccsd_target_1p6em05ha.json	3	2nd	2.0321597120221995	0.00015998403905446122	0.0001585411760953241	0.9999999958842947	4	2.1883866139687598	0.17484635900473222	0.3656891271821223	False	5	0.5555555555555556
H3_sto_3g_d100_4th_df_gpu_ccsd_target_1p6em05ha.json	3	4th	3.9858637154071506	2.407457626522645e-05	2.417064035069531e-05	0.9999999998385338	4	4.45675006788224	0.44458089786348864	0.6512069410528056	False	5	0.5555555555555556
H3_sto_3g_d100_8th_Morales_df_gpu_ccsd_target_1p6em05ha.json	3	8th_Morales	7.977587381530199	7.504231370646116e-12	7.367285122855315e-12	0.9999999814709993	4	18.395295879105106	1.9895983539172448	2.5081674667308107	False	5	0.5555555555555556
H4_sto_3g_d100_2nd_df_gpu_ccsd_target_1p6em05ha.json	4	2nd	2.03732680216354	0.023660054338368704	0.02280832580661689	0.9999999704376252	4	4.024244452826679	0.37593819038011134	0.6155249124276452	False	7	0.4375
H4_sto_3g_d100_4th_df_gpu_ccsd_target_1p6em05ha.json	4	4th	3.9218367840362274	0.013130531642934104	0.014178296348004599	0.999999978523482	4	8.784592042909935	0.9086382495006546	1.245619371184148	False	7	0.4375
H4_sto_3g_d100_8th_Morales_df_gpu_ccsd_target_1p6em05ha.json	4	8th_Morales	7.894114009840404	1.2590885536859832e-07	1.2435423710273262e-07	0.9999999995679105	4	44.07212407607585	4.694838749419432	5.970428140775766	False	7	0.4375
